decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2018-01-02,CZLT33.SA,CZLT33,bdr,COSAN LTD,DR3,BRCZLTBDR009,2018-01-02,32.95,8069754.716666667,60,436,110100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2018-01-02,60.99,71046.98333333334,60,15,610,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2018-01-02,0.1,65887.46406779661,59,8,6224000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2018-01-02,28.52,55667.60166666667,60,111,1170,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2018-01-02,84.55,45837.34693877551,49,2,60,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2018-01-02,25.32,19897.85087719298,57,6,980,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FDES11.SA,FDES11,etf,FUNDES,CI,BRFDESCTF005,2018-01-02,0.5,17003.0,10,1,1000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2018-01-02,32.88,14820.455555555554,54,34,350,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2018-01-02,0.1,14096.315789473685,38,4,48000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FNOR11.SA,FNOR11,etf,FINOR,CI *,BRFNORCTF013,2018-01-02,0.23,9344.390338983052,59,10,7391000,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2018-01-02,106.6,6508483.916666667,60,406,13440,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2018-01-02,102.39,3521433.907833333,60,232,14700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2018-01-02,16.0,2614660.9295,60,116,14513,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2018-01-02,143.7,2252314.6366666663,60,1123,34029,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2018-01-02,164.6,2173980.446,60,213,7504,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VISC11.SA,VISC11,fii,FII VINCI SC,CI  ER,BRVISCCTF005,2018-01-02,106.09,1843027.256923077,39,490,18717,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2018-01-02,1465.0,1370478.9106666667,60,198,1406,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2018-01-02,99.55,1357993.1195,60,231,8541,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  ER,BRHGBSCTF000,2018-01-02,2380.0,1307578.2188333333,60,50,260,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BCFF11.SA,BCFF11,fii,FII BC FFII,CI,BRBCFFCTF000,2018-01-02,78.48,1235313.7345,20,201,11872,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,XPML11.SA,XPML11,fii,FII XP MALLS,CI,BRXPMLCTF000,2018-01-02,101.4,1055443.455,2,166,8049,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KNIP11.SA,KNIP11,fii,FII KINEA IP,CI  ER,BRKNIPCTF001,2018-01-02,106.5,998045.2491666668,60,72,2921,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GGRC11.SA,GGRC11,fii,FII GGRCOVEP,CI,BRGGRCCTF002,2018-01-02,130.2,878878.4355,60,261,9003,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MALL11.SA,MALL11,fii,FII MALLS BP,CI,BRMALLCTF007,2018-01-02,101.75,798380.67,9,217,6727,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2018-01-02,125.95,781303.5078333333,60,390,10006,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2018-01-02,91.77,740184.9275,60,264,13551,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2018-01-02,2.2,685540.6226086956,46,2,501,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2018-01-02,1296.03,629371.2131666667,60,251,924,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2018-01-02,124.0,559123.6121666667,60,163,5588,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2018-01-02,2942.0,532722.2571666667,60,22,65,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI  ER,BRTBOFCTF006,2018-01-02,76.75,515421.83366666664,60,65,2326,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2018-01-02,110.0,501773.0876666667,60,49,1075,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2018-01-02,9.49,478662.30216666666,60,212,40411,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2018-01-02,97.56,431241.2205,60,104,4811,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FVBI11.SA,FVBI11,fii,FII VBI 4440,CI  ER,BRFVBICTF004,2018-01-02,102.8,428833.48083333333,60,12,209,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2018-01-02,1252.06,349609.2165,60,56,251,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2018-01-02,139.98,344177.31783333333,60,91,3235,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2018-01-02,93.37,339396.8795,60,78,1830,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI,BRFFCICTF005,2018-01-02,182.26,330556.86433333333,60,78,2762,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,THRA11.SA,THRA11,fii,FII BM THERA,CI,BRTHRACTF007,2018-01-02,107.5,316871.083,60,25,282,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGJH11.SA,HGJH11,fii,FII CSHGJHSF,CI  ER,BRHGJHCTF006,2018-01-02,1430.0,308737.1913333333,60,12,41,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2018-01-02,83.5,299212.4058333334,60,22,632,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FEXC11.SA,FEXC11,fii,FII EXCELLEN,CI,BRFEXCCTF007,2018-01-02,101.4,296531.8343333333,60,35,847,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2018-01-02,64.7,288953.69316666666,60,36,947,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2018-01-02,106.44,254607.40233333333,60,28,690,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2018-01-02,4066.0,248811.343,60,56,143,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2018-01-02,75.0,238909.2713333333,60,22,1416,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2018-01-02,395.0,236852.9005084746,59,13,372,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2018-01-02,158.37,219148.4635,60,82,2427,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GRLV11.SA,GRLV11,fii,FII LOUVEIRA,CI  ER,BRGRLVCTF002,2018-01-02,1148.0,210629.659,60,11,101,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ALMI11.SA,ALMI11,fii,FII TORRE AL,CI,BRALMICTF003,2018-01-02,1785.0,199261.51866666667,60,33,113,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2018-01-02,2300.0,186031.67733333335,60,9,29,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2018-01-02,97.7,185908.1911666667,60,12,298,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2018-01-02,88.4,174426.25833333333,60,41,1151,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2018-01-02,98.65,171676.52016666668,60,66,5735,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2018-01-02,142.65,165470.01733333335,60,26,470,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EDGA11.SA,EDGA11,fii,FII GALERIA,CI  ER,BREDGACTF001,2018-01-02,43.8,163587.75683333335,60,100,2667,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2018-01-02,750.0,153490.1785,60,13,125,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TGAR11B.SA,TGAR11B,fii,FII TG ATIVO,CI  ER  MB,BRTGARCTF009,2018-01-02,113.4,149814.3515789474,57,1,10,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CEOC11.SA,CEOC11,fii,FII CEO CCP,CI,BRCEOCCTF003,2018-01-02,91.8,148996.52033333335,60,32,455,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI,BRTRXLCTF001,2018-01-02,78.0,147785.165,60,58,4785,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2018-01-02,100.0,141993.01910714287,56,23,398,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2018-01-02,3170.0,141194.31816666666,60,14,23,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2018-01-02,248.01,131832.4995,60,15,160,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,UBSR11.SA,UBSR11,fii,FII UBS,CI,BRUBSRCTF000,2018-01-02,106.7,130533.55166666665,6,3,5,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2018-01-02,1905.0,124672.82886363636,44,1,1,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2018-01-02,80.0,122779.91266666666,60,48,2451,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2018-01-02,93.88,113054.47083333334,60,88,2045,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2018-01-02,1075.0,105915.37383333333,60,6,29,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2018-01-02,202.0,103637.60916666666,60,11,103,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2018-01-02,61.0,102109.80172413793,58,12,100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2018-01-02,26.78,101416.40172413793,58,26,4480,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI  ES,BRSHPHCTF008,2018-01-02,971.8,93153.209,60,12,18,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBRF11.SA,RBRF11,fii,FII RBRALPHA,CI,BRRBRFCTF003,2018-01-02,97.96,90728.52517241379,58,24,728,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,KNRE11.SA,KNRE11,fii,FII KII REAL,CI  ER,BRKNRECTF006,2018-01-02,1.01,88110.34830508474,59,25,13112,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2018-01-02,104.04,80112.19457627118,59,6,31,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2018-01-02,212.5,77099.68849999999,60,12,301,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2018-01-02,83.62,76651.94263157896,57,18,192,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CNES11.SA,CNES11,fii,FII CENESP,CI  ER,BRCNESCTF001,2018-01-02,99.11,76254.03366666666,60,29,750,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2018-01-02,1299.0,57414.24565217391,46,2,16,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI  ER,BRCTXTCTF014,2018-01-02,4.25,57087.41366666667,60,100,25769,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2018-01-02,47.5,52238.008,60,25,1234,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIXX11.SA,FIXX11,fii,FII FATORFIX,CI  ER,BRFIXXCTF004,2018-01-02,98.9,48387.50483333333,60,2,35,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2018-01-02,1079.9,46498.56542372881,59,19,91,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2018-01-02,901.0,45142.73689655173,58,5,121,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2018-01-02,2.79,37865.8945,60,43,11044,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FLRP11.SA,FLRP11,fii,FII FLORIPA,CI  ER,BRFLRPCTF006,2018-01-02,1100.0,35586.809285714284,42,13,22,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2018-01-02,100.5,34337.62272727273,55,17,381,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2018-01-02,193.99,33221.55320754717,53,7,42,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2018-01-02,2399.0,31661.247872340427,47,2,5,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2018-01-02,402.0,29565.82464285714,56,12,95,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,WPLZ11B.SA,WPLZ11B,fii,FII W PLAZA,CI      MB,BRWPLZCTF004,2018-01-02,74.5,29522.729259259257,54,14,263,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2018-01-02,63.5,27844.662857142856,49,11,268,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2018-01-02,119.0,24864.45860465116,43,4,39,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,EDFO11B.SA,EDFO11B,fii,FII OURINVES,CI  ER  MB,BREDFOCTF004,2018-01-02,279.0,19617.014000000003,40,2,43,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,HCRI11.SA,HCRI11,fii,FII CRIANCA,CI,BRHCRICTF006,2018-01-02,345.0,18260.761016949153,59,14,120,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TRNT11.SA,TRNT11,fii,FII TORRE NO,CI,BRTRNTCTF013,2018-01-02,175.0,17558.927441860465,43,5,164,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,RBCB11.SA,RBCB11,fii,FII RIOBRCIB,CI  ERA,BRRBCBCTF004,2018-01-02,560.41,12961.359999999999,35,3,9,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,SCPF11.SA,SCPF11,fii,FII SCP,CI,BRSCPFCTF003,2018-01-02,14.75,11510.442982456141,57,7,624,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ERA,BRPLRICTF000,2018-01-02,91.1,9831.676481481481,54,2,10,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FMOF11.SA,FMOF11,fii,FII MEMORIAL,CI  ER,BRFMOFCTF010,2018-01-02,119.39,7163.097931034483,29,5,29,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PABY11.SA,PABY11,fii,FII PANAMBY,CI,BRPABYCTF012,2018-01-02,22.0,2934.3838461538467,13,3,41,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2018-01-02,219.01,2908.3624999999997,24,4,15,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ANCR11B.SA,ANCR11B,fii,FII ANCAR IC,CI      MB,BRANCRCTF001,2018-01-02,2000.0,2000.0,2,1,1,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,FIVN11.SA,FIVN11,fii,FII VIDANOVA,CI,BRFIVNCTF009,2018-01-02,7.5,113.92166666666667,6,1,1,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,GFSA1.SA,GFSA1,other,GAFISA,DIR ORD NM,BRGFSAD02OR6,2018-01-02,3.1,802170.3333333334,6,996,270300,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MYPK12.SA,MYPK12,other,IOCHP-MAXION,BNS ORD NM,BRMYPKN02OR9,2018-01-02,10.61,85332.14285714286,56,4,700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,LUPA11.SA,LUPA11,other,LUPATECH,DIR     NM,BRLUPAD02M19,2018-01-02,0.01,55443.0,5,245,7095500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2018-01-02,0.78,12008.603773584906,53,40,27500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PDGR11.SA,PDGR11,other,PDG REALT,BNS ORD NM,BRPDGRN01OR2,2018-01-02,0.01,8533.066666666668,60,25,664500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TOYB2.SA,TOYB2,other,TECTOY,DIR PRE,BRTOYBD08PR1,2018-01-02,0.11,6986.25,4,23,30500,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,ABCB2.SA,ABCB2,other,ABC BRASIL,DIR PRE N2,BRABCBD12PR6,2018-01-02,4.2,4977.0,1,6,1200,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,PSVM11.SA,PSVM11,other,PORTO VM,TPR,BRPSVMTRV004,2018-01-02,0.78,3169.44,25,1,3100,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
2018-01-02,TOYB1.SA,TOYB1,other,TECTOY,DIR ORD,BRTOYBD10OR0,2018-01-02,0.07,1813.0,2,14,18700,B3 COTAHIST official annual file; last trading session 2018-01-02; 60-session average traded value,2018
