decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2019-01-02,GBIO33.SA,GBIO33,bdr,BIOTOSCANA,DR3,BRGBIOBDR008,2019-01-02,8.52,2293658.9,60,582,124600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALUP3.SA,ALUP3,equity,ALUPAR,ON      N2,BRALUPACNOR8,2019-01-02,7.31,13603.045454545454,44,31,3800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WLMM4.SA,WLMM4,equity,WLM IND COM,PN,BRWLMMACNPR3,2019-01-02,5.08,13488.052631578947,57,8,2800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN,BRCTSAACNPR0,2019-01-02,6.8,13448.543859649122,57,32,7900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN,BREKTRACNPR7,2019-01-02,19.6,13260.148148148148,27,4,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ADHM3.SA,ADHM3,equity,ADVANCED-DH,ON,BRADHMACNOR9,2019-01-02,1.5,13091.684210526315,57,3,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2019-01-02,8.99,12715.258064516129,31,11,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2019-01-02,3.78,12691.450980392157,51,7,3200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PEAB3.SA,PEAB3,equity,PAR AL BAHIA,ON,BRPEABACNOR3,2019-01-02,37.58,12638.414634146342,41,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CSRN3.SA,CSRN3,equity,COSERN,ON,BRCSRNACNOR0,2019-01-02,16.3,12081.40909090909,22,6,1400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TELB3.SA,TELB3,equity,TELEBRAS,ON,BRTELBACNOR2,2019-01-02,30.0,11799.42857142857,14,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2019-01-02,4.21,11657.820512820514,39,3,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CESP5.SA,CESP5,equity,CESP,PNA     N1,BRCESPACNPA6,2019-01-02,20.3,10926.32142857143,28,4,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ENMT3.SA,ENMT3,equity,ENERGISA MT,ON,BRENMTACNOR5,2019-01-02,20.3,10888.708333333334,24,5,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2019-01-02,3.3,10851.690476190477,42,5,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2019-01-02,10.5,10778.98,50,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EJ,BRBEESACNPR6,2019-01-02,4.2,10543.620689655172,58,9,1800,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEEB3.SA,CEEB3,equity,COELBA,ON,BRCEEBACNOR3,2019-01-02,26.6,10470.558823529413,34,3,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON,BRCTSAACNOR3,2019-01-02,4.68,10199.363636363636,55,14,9000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FESA3.SA,FESA3,equity,FERBASA,ON  EJ  N1,BRFESAACNOR8,2019-01-02,26.35,9433.21052631579,19,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON,BRCBEEACNOR3,2019-01-02,25.9,7470.0,11,4,900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2019-01-02,1.61,7139.122807017544,57,4,1600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RANI4.SA,RANI4,equity,CELUL IRANI,PN,BRRANIACNPR2,2019-01-02,2.92,6933.340909090909,44,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TKNO4.SA,TKNO4,equity,TEKNO,PN,BRTKNOACNPR5,2019-01-02,35.68,6396.888888888889,9,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ELET5.SA,ELET5,equity,ELETROBRAS,PNA     N1,BRELETACNPA9,2019-01-02,33.9,6166.692307692308,13,4,400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2019-01-02,5.4,5907.5,26,4,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BTTL3.SA,BTTL3,equity,BATTISTELLA,ON,BRBTTLACNOR0,2019-01-02,3.57,5885.0,25,9,2200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MWET4.SA,MWET4,equity,WETZEL S/A,PN,BRMWETACNPR3,2019-01-02,3.1,5819.892857142857,28,10,5100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2019-01-02,9.8,5759.710526315789,38,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA,BRBPACACNPA0,2019-01-02,8.0,4670.222222222223,45,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPAC3.SA,BPAC3,equity,BTGP BANCO,ON,BRBPACACNOR7,2019-01-02,8.29,3890.5714285714284,28,5,500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ELEK4.SA,ELEK4,equity,ELEKEIROZ,PN  EJ,BRELEKACNPR2,2019-01-02,12.0,3703.222222222222,18,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IDVL3.SA,IDVL3,equity,INDUSVAL,ON      N2,BRIDVLACNOR5,2019-01-02,1.47,3503.9523809523807,21,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2019-01-02,6.82,2479.28,25,1,100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,USIM6.SA,USIM6,equity,USIMINAS,PNB     N1,BRUSIMACNPB4,2019-01-02,9.0,1800.0,1,2,200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2019-01-02,87.9,398356497.4638333,60,12751,5021260,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2019-01-02,91.45,78341300.175,60,222,609860,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2019-01-02,155.9,8486081.823333332,60,203,215000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2019-01-02,100.52,7853620.42,60,409,69360,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2019-01-02,89.0,7719948.838333334,60,1283,201750,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2019-01-02,98.35,1551929.1533333333,60,21,27140,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2019-01-02,49.45,479699.72,60,47,7240,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2019-01-02,0.25,356628.7931034483,58,46,324000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2019-01-02,89.61,266161.37666666665,60,4,23010,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2019-01-02,97.5,226928.80204081634,49,7,2120,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2019-01-02,0.18,217764.62466666667,60,87,324893000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2019-01-02,74.2,161148.61166666666,60,17,1650,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2019-01-02,102.16,127832.2474576271,59,22,1810,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2019-01-02,32.06,91804.9074074074,54,4,260,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2019-01-02,71.14,70048.0627118644,59,24,1510,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2019-01-02,103.25,53604.381132075476,53,7,251,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FPOR11.SA,FPOR11,etf,FIP PORT SUD,CI,BRFPORCTF000,2019-01-02,0.8,53086.88516129032,31,11,245488,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2019-01-02,32.16,25930.986666666668,60,18,960,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FSTU11.SA,FSTU11,etf,FISET TUR,CI,BRFSTUCTF015,2019-01-02,0.29,24535.283018867925,53,2,2000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FNOR11.SA,FNOR11,etf,FINOR,CI *,BRFNORCTF013,2019-01-02,0.23,18526.720333333335,60,10,1321000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2019-01-02,140.9,2851181.5401666667,60,1418,29789,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VISC11.SA,VISC11,fii,FII VINCI SC,CI  ER,BRVISCCTF005,2019-01-02,107.94,2826190.9645000002,60,1473,20890,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2019-01-02,139.43,2754202.907833333,60,364,12470,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2019-01-02,148.67,2733978.648,60,717,10686,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2019-01-02,104.0,2630086.9605,60,1764,21401,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2019-01-02,105.16,2545974.691,60,576,15211,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GGRC11.SA,GGRC11,fii,FII GGRCOVEP,CI,BRGGRCCTF002,2019-01-02,136.62,2307850.574,60,532,10634,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNIP11.SA,KNIP11,fii,FII KINEA IP,CI  ER,BRKNIPCTF001,2019-01-02,109.03,1892010.6906666667,60,311,14552,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BZLI11.SA,BZLI11,fii,FII BRREALTY,CI,BRBZLICTF003,2019-01-02,13.95,1802168.3528,25,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2019-01-02,147.7,1759174.5956666665,60,462,9702,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGBS11.SA,HGBS11,fii,FII HEDGEBS,CI  ER,BRHGBSCTF000,2019-01-02,237.4,1345223.1525,60,372,7133,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPML11.SA,XPML11,fii,FII XP MALLS,CI,BRXPMLCTF000,2019-01-02,108.58,1171910.5141666667,60,910,17035,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2019-01-02,102.38,1158923.0291666666,60,387,12436,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRR11.SA,RBRR11,fii,FII RBRHGRAD,CI,BRRBRRCTF008,2019-01-02,112.0,1150704.6724999999,60,390,8518,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  ER,BRSAAGCTF007,2019-01-02,127.9,941808.4491666667,60,110,3017,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPLG11.SA,XPLG11,fii,FII XP LOG,CI  ER,BRXPLGCTF002,2019-01-02,103.37,928941.5686666666,60,397,6775,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCFF11.SA,BCFF11,fii,FII BC FFII,CI,BRBCFFCTF000,2019-01-02,86.85,917753.549,60,676,14883,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2019-01-02,115.25,853762.3925,60,286,13270,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MALL11.SA,MALL11,fii,FII MALLS BP,CI  ER,BRMALLCTF007,2019-01-02,106.5,758716.0549999999,60,501,11282,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TGAR11.SA,TGAR11,fii,FII TG ATIVO,CI  ER,BRTGARCTF009,2019-01-02,122.4,731573.654,60,75,6200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2019-01-02,116.91,718061.06,60,374,5833,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  ER,BRMXRFCTF008,2019-01-02,10.25,702741.8466666666,60,1268,119658,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2019-01-02,426.5,647268.4733333333,60,177,1274,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FVBI11.SA,FVBI11,fii,FII VBI 4440,CI  ER,BRFVBICTF004,2019-01-02,122.75,617082.443,60,165,4503,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2019-01-02,105.37,596816.4095,60,237,5605,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI  ER,BRTBOFCTF006,2019-01-02,83.95,584729.322,60,163,5216,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2019-01-02,68.83,580276.4651666667,60,495,11021,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2019-01-02,91.58,546175.1996666667,60,280,4200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IRDM11.SA,IRDM11,fii,FII IRIDIUM,CI,BRIRDMCTF004,2019-01-02,111.0,530552.1295,60,135,3625,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PDDA11B.SA,PDDA11B,fii,FII PEDRA D,CI  ER  MB,BRPDDACTF004,2019-01-02,99.99,522242.1076923077,13,3,18,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UBSR11.SA,UBSR11,fii,FII UBS (BR),CI,BRUBSRCTF000,2019-01-02,108.97,504651.60599999997,60,160,7066,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2019-01-02,2055.5,432754.4166666667,60,53,122,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HFOF11.SA,HFOF11,fii,FII HTOPFOF3,CI  ER,BRHFOFCTF002,2019-01-02,91.5,431494.4386666667,60,80,3135,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2019-01-02,94.71,428117.08783333335,60,158,3617,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FEXC11.SA,FEXC11,fii,FII EXCELLEN,CI,BRFEXCCTF007,2019-01-02,107.0,423723.9641666667,60,161,2921,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGJH11.SA,HGJH11,fii,FII CSHGJHSF,CI  ER,BRHGJHCTF006,2019-01-02,178.85,401974.0488333333,60,202,1848,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2019-01-02,109.45,398770.4495,60,124,1860,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2019-01-02,17.48,396027.05466666666,60,858,25845,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2019-01-02,70.75,349045.99166666664,60,125,2326,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,THRA11.SA,THRA11,fii,FII BM THERA,CI,BRTHRACTF007,2019-01-02,123.0,344052.54949999996,60,25,892,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MGFF11.SA,MGFF11,fii,FII MOGNO,CI,BRMGFFCTF008,2019-01-02,93.11,300613.881,60,104,2599,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2019-01-02,83.89,289719.60216666665,60,147,1971,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRF11.SA,RBRF11,fii,FII RBRALPHA,CI,BRRBRFCTF003,2019-01-02,101.97,284910.6113333333,60,341,9481,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2019-01-02,1182.01,271170.19566666667,60,52,281,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2019-01-02,153.79,249696.3075,60,231,2087,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI,BRFFCICTF005,2019-01-02,163.18,246830.021,60,138,1658,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALZR11.SA,ALZR11,fii,FII ALIANZA,CI,BRALZRCTF006,2019-01-02,97.8,227450.90283333333,60,85,1437,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2019-01-02,159.23,218286.50566666666,60,67,705,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2019-01-02,2310.01,217812.82783333334,60,36,68,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2019-01-02,90.0,211759.39183333333,60,164,3336,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2019-01-02,76.18,192570.083,60,94,1932,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GRLV11.SA,GRLV11,fii,FII LOUVEIRA,CI  ER,BRGRLVCTF002,2019-01-02,98.17,188021.9161666667,60,28,591,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2019-01-02,102.5,187705.72133333332,60,56,1098,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2019-01-02,92.0,186467.74433333334,60,88,2462,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGRU11.SA,HGRU11,fii,FII CSHG URB,CI  ER,BRHGRUCTF002,2019-01-02,103.51,177989.7998245614,57,3,103,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2019-01-02,2055.91,175722.16733333335,60,26,214,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNHY11.SA,KNHY11,fii,FII KINEA HY,CI  ER,BRKNHYCTF005,2019-01-02,110.0,173871.58066666668,60,8,361,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPIN11.SA,XPIN11,fii,FII XP INDL,CI  ES,BRXPINCTF004,2019-01-02,112.5,167782.19294117647,51,4,52,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2019-01-02,139.0,166648.63866666667,60,88,1125,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2019-01-02,102.7,165199.932,60,27,276,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALMI11.SA,ALMI11,fii,FII TORRE AL,CI,BRALMICTF003,2019-01-02,1330.0,152245.82633333333,60,76,226,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TFOF11.SA,TFOF11,fii,FII HTOPFOF,CI  ER,BRTFOFCTF007,2019-01-02,124.0,151072.36512820513,39,3,568,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEOC11.SA,CEOC11,fii,FII CEO CCP,CI,BRCEOCCTF003,2019-01-02,79.05,149939.83000000002,60,124,3636,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2019-01-02,3010.0,145368.68916666665,60,32,180,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2019-01-02,225.0,134151.49983333334,60,31,249,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2019-01-02,208.7,133476.2165,60,26,286,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EDGA11.SA,EDGA11,fii,FII GALERIA,CI  ER,BREDGACTF001,2019-01-02,43.5,132117.15116666668,60,132,5736,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2019-01-02,202.5,129361.83933333334,60,54,558,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
