decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2017-01-02,RDES11.SA,RDES11,fii,FII RD ESCRI,CI  ER,BRRDESCTF000,2017-01-02,58.96,29893.741086956525,46,3,57,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2017-01-02,124.0,28220.405588235295,34,3,49,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2017-01-02,2.22,28030.15066666667,60,17,7783,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2017-01-02,1029.7,26608.821428571428,42,4,5,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2017-01-02,91.01,26207.42925,40,34,481,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,WPLZ11B.SA,WPLZ11B,fii,FII W PLAZA,CI      MB,BRWPLZCTF004,2017-01-02,75.9,24435.695641025643,39,6,202,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI,BRSHPHCTF008,2017-01-02,780.0,24023.43254901961,51,15,121,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI  ER,BRCTXTCTF014,2017-01-02,3.69,23860.2795,60,12,3124,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,DOMC11.SA,DOMC11,fii,FII DOMO,CI,BRDOMCCTF004,2017-01-02,482.0,16648.75047619048,42,4,73,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2017-01-02,11.36,12801.847192982457,57,19,1210,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2017-01-02,129.0,12009.195952380953,42,2,20,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI  ER,BRCXTLCTF003,2017-01-02,525.39,11223.817692307694,39,3,12,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,DRIT11B.SA,DRIT11B,fii,FII MTGESTAO,CI      MB,BRDRITCTF009,2017-01-02,107.99,2334.628125,16,5,28,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2017-01-02,1.85,161844.08474576272,59,12,4800,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,PDGR11.SA,PDGR11,other,PDG REALT,BNS ORD NM,BRPDGRN01OR2,2017-01-02,0.03,150207.38333333333,60,98,2877100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,MYPK11.SA,MYPK11,other,IOCHP-MAXION,BNS ORD NM,BRMYPKN01OR1,2017-01-02,0.42,26004.969696969696,33,1,100,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,CTAX1.SA,CTAX1,other,CONTAX,DIR ORD NM,BRCTAXD01OR8,2017-01-02,0.6,13611.8,5,94,51300,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
2017-01-02,ABCB2.SA,ABCB2,other,ABC BRASIL,DIR PRE N2,BRABCBD10PR0,2017-01-02,2.85,570.0,1,1,200,B3 COTAHIST official annual file; last trading session 2017-01-02; 60-session average traded value,2017
