decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2019-01-02,FVBI11.SA,FVBI11,fii,FII VBI 4440,CI  ER,BRFVBICTF004,2019-01-02,122.75,617082.443,60,165,4503,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2019-01-02,105.37,596816.4095,60,237,5605,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI  ER,BRTBOFCTF006,2019-01-02,83.95,584729.322,60,163,5216,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2019-01-02,68.83,580276.4651666667,60,495,11021,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2019-01-02,91.58,546175.1996666667,60,280,4200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,IRDM11.SA,IRDM11,fii,FII IRIDIUM,CI,BRIRDMCTF004,2019-01-02,111.0,530552.1295,60,135,3625,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PDDA11B.SA,PDDA11B,fii,FII PEDRA D,CI  ER  MB,BRPDDACTF004,2019-01-02,99.99,522242.1076923077,13,3,18,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,UBSR11.SA,UBSR11,fii,FII UBS (BR),CI,BRUBSRCTF000,2019-01-02,108.97,504651.60599999997,60,160,7066,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2019-01-02,2055.5,432754.4166666667,60,53,122,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HFOF11.SA,HFOF11,fii,FII HTOPFOF3,CI  ER,BRHFOFCTF002,2019-01-02,91.5,431494.4386666667,60,80,3135,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2019-01-02,94.71,428117.08783333335,60,158,3617,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FEXC11.SA,FEXC11,fii,FII EXCELLEN,CI,BRFEXCCTF007,2019-01-02,107.0,423723.9641666667,60,161,2921,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGJH11.SA,HGJH11,fii,FII CSHGJHSF,CI  ER,BRHGJHCTF006,2019-01-02,178.85,401974.0488333333,60,202,1848,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2019-01-02,109.45,398770.4495,60,124,1860,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2019-01-02,17.48,396027.05466666666,60,858,25845,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2019-01-02,70.75,349045.99166666664,60,125,2326,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,THRA11.SA,THRA11,fii,FII BM THERA,CI,BRTHRACTF007,2019-01-02,123.0,344052.54949999996,60,25,892,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MGFF11.SA,MGFF11,fii,FII MOGNO,CI,BRMGFFCTF008,2019-01-02,93.11,300613.881,60,104,2599,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2019-01-02,83.89,289719.60216666665,60,147,1971,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRF11.SA,RBRF11,fii,FII RBRALPHA,CI,BRRBRFCTF003,2019-01-02,101.97,284910.6113333333,60,341,9481,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2019-01-02,1182.01,271170.19566666667,60,52,281,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2019-01-02,153.79,249696.3075,60,231,2087,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI,BRFFCICTF005,2019-01-02,163.18,246830.021,60,138,1658,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALZR11.SA,ALZR11,fii,FII ALIANZA,CI,BRALZRCTF006,2019-01-02,97.8,227450.90283333333,60,85,1437,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2019-01-02,159.23,218286.50566666666,60,67,705,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2019-01-02,2310.01,217812.82783333334,60,36,68,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2019-01-02,90.0,211759.39183333333,60,164,3336,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2019-01-02,76.18,192570.083,60,94,1932,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,GRLV11.SA,GRLV11,fii,FII LOUVEIRA,CI  ER,BRGRLVCTF002,2019-01-02,98.17,188021.9161666667,60,28,591,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2019-01-02,102.5,187705.72133333332,60,56,1098,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2019-01-02,92.0,186467.74433333334,60,88,2462,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HGRU11.SA,HGRU11,fii,FII CSHG URB,CI  ER,BRHGRUCTF002,2019-01-02,103.51,177989.7998245614,57,3,103,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2019-01-02,2055.91,175722.16733333335,60,26,214,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNHY11.SA,KNHY11,fii,FII KINEA HY,CI  ER,BRKNHYCTF005,2019-01-02,110.0,173871.58066666668,60,8,361,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XPIN11.SA,XPIN11,fii,FII XP INDL,CI  ES,BRXPINCTF004,2019-01-02,112.5,167782.19294117647,51,4,52,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2019-01-02,139.0,166648.63866666667,60,88,1125,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2019-01-02,102.7,165199.932,60,27,276,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ALMI11.SA,ALMI11,fii,FII TORRE AL,CI,BRALMICTF003,2019-01-02,1330.0,152245.82633333333,60,76,226,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TFOF11.SA,TFOF11,fii,FII HTOPFOF,CI  ER,BRTFOFCTF007,2019-01-02,124.0,151072.36512820513,39,3,568,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CEOC11.SA,CEOC11,fii,FII CEO CCP,CI,BRCEOCCTF003,2019-01-02,79.05,149939.83000000002,60,124,3636,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2019-01-02,3010.0,145368.68916666665,60,32,180,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2019-01-02,225.0,134151.49983333334,60,31,249,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2019-01-02,208.7,133476.2165,60,26,286,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EDGA11.SA,EDGA11,fii,FII GALERIA,CI  ER,BREDGACTF001,2019-01-02,43.5,132117.15116666668,60,132,5736,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2019-01-02,202.5,129361.83933333334,60,54,558,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2019-01-02,88.72,116768.89883333333,60,67,820,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRNT11.SA,TRNT11,fii,FII TORRE NO,CI,BRTRNTCTF013,2019-01-02,175.0,114426.00604651163,43,1,25,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2019-01-02,1.67,114125.49983333334,60,122,50229,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2019-01-02,2.72,109127.22033333333,60,650,45398,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2019-01-02,1067.0,106062.51366666667,60,48,205,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2019-01-02,1860.0,99392.01396226416,53,41,123,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2019-01-02,149.0,94597.15783333333,60,32,695,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI  ER,BRTRXLCTF001,2019-01-02,74.8,91492.24266666667,60,91,1627,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI,BRSHPHCTF008,2019-01-02,940.0,85376.49516666666,60,10,24,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2019-01-02,103.7,81239.573,60,23,157,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2019-01-02,74.0,79307.15866666666,60,86,2121,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2019-01-02,55.0,71993.51543859649,57,82,1469,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HCRI11.SA,HCRI11,fii,FII CRIANCA,CI,BRHCRICTF006,2019-01-02,302.0,70031.19083333334,60,33,131,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2019-01-02,190.0,64530.50457142857,35,47,1682,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OUCY11.SA,OUCY11,fii,FII OURICYRE,CI,BROUCYCTF003,2019-01-02,89.0,64349.313061224486,49,18,2068,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2019-01-02,73.25,59053.196833333335,60,28,203,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CNES11.SA,CNES11,fii,FII CENESP,CI  ER,BRCNESCTF001,2019-01-02,80.47,56794.24866666667,60,32,298,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNRE11.SA,KNRE11,fii,FII KII REAL,CI  ER,BRKNRECTF006,2019-01-02,9.63,56352.37566666667,60,55,3308,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2019-01-02,72.25,56334.386724137934,58,18,191,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2019-01-02,53.63,51727.545999999995,60,86,1175,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2019-01-02,2230.0,40947.922711864405,59,4,5,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2019-01-02,41.94,40150.693389830514,59,35,2617,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RDES11.SA,RDES11,fii,FII RD ESCRI,CI  ER,BRRDESCTF000,2019-01-02,71.0,37642.62204545455,44,3,109,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2019-01-02,335.0,37291.60181818182,55,9,14,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI  ER,BRCTXTCTF014,2019-01-02,4.08,35404.474833333334,60,226,12749,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2019-01-02,1025.0,34526.9925862069,58,14,29,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2019-01-02,390.0,34268.07649122807,57,9,25,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBDS11.SA,RBDS11,fii,FII RBRESID2,CI  ERA,BRRBDSCTF006,2019-01-02,280.0,33621.35566666667,60,67,423,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIXX11.SA,FIXX11,fii,FII FATORFIX,CI  ER,BRFIXXCTF004,2019-01-02,84.99,33587.00245614035,57,7,92,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI,BRCXTLCTF003,2019-01-02,462.01,32364.403611111113,36,14,79,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2019-01-02,98.0,29642.402033898306,59,51,601,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2019-01-02,171.5,27362.762,60,15,73,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EDFO11B.SA,EDFO11B,fii,FII OURINVES,CI  ER  MB,BREDFOCTF004,2019-01-02,285.0,25534.297346938776,49,2,11,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FLRP11.SA,FLRP11,fii,FII FLORIPA,CI  ER,BRFLRPCTF006,2019-01-02,1240.01,24316.967111111113,45,11,49,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WPLZ11.SA,WPLZ11,fii,FII W PLAZA,CI  ER,BRWPLZCTF004,2019-01-02,70.9,22048.82948275862,58,7,69,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SCPF11.SA,SCPF11,fii,FII SCP,CI,BRSCPFCTF003,2019-01-02,11.21,21150.597,60,36,1559,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBCB11.SA,RBCB11,fii,FII RIOBRCIB,CI  ERA,BRRBCBCTF004,2019-01-02,198.0,18737.924561403506,57,35,159,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2019-01-02,17.49,17917.8635,60,27,818,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RDPD11.SA,RDPD11,fii,FII BB PAPII,CI  ER,BRRDPDCTF008,2019-01-02,86.0,17804.8575,24,9,109,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ERA,BRPLRICTF000,2019-01-02,76.0,16679.57881355932,59,19,326,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2019-01-02,123.5,15965.298999999999,60,6,48,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HMOC11.SA,HMOC11,fii,FII HEDMOCA,CI  ER,BRHMOCCTF005,2019-01-02,195.0,14160.9221875,32,1,7,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HUSC11.SA,HUSC11,fii,FII H UNIMED,CI  ER,BRHUSCCTF009,2019-01-02,105.0,8433.894,10,3,93,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,NVHO11.SA,NVHO11,fii,FII NOVOHORI,CI  ER,BRNVHOCTF003,2019-01-02,30.0,4410.960344827587,58,39,245,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,DRIT11B.SA,DRIT11B,fii,FII MTGESTAO,CI      MB,BRDRITCTF009,2019-01-02,152.01,3325.2965789473687,38,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
